"feature","p_value","q_value","method","beta","r_squared"
"X.IPA..EGF.Signaling",8.20939083165983e-05,0.000625591534908968,"linear_regression (continuous/count feature)",-1.66985385365378,0.100451884167497
"X.IPA..VEGF.Signaling",5.80473075548199e-08,1.5150347271808e-06,"linear_regression (continuous/count feature)",-2.11483510482589,0.18197128644498
"X.IPA..TNFR1.Signaling",8.08288774561333e-06,9.5892440982049e-05,"linear_regression (continuous/count feature)",-1.1923549911593,0.127117295031702
"X.IPA..ErbB2.ErbB3.Signaling",1.58305882055858e-07,3.59285523622425e-06,"linear_regression (continuous/count feature)",-2.13046173550609,0.171054446836172
"X.IPA..ERK5.Signaling",6.2363247388749e-08,1.55017214937748e-06,"linear_regression (continuous/count feature)",-1.48950429830241,0.18119497408722
"X.TBI..MAPK.up.genes",1.61204520883967e-05,0.000169997494750365,"linear_regression (continuous/count feature)",-0.727757993192699,0.119229713107185
"X.TBI..Phopholipase",9.09063634458481e-11,5.27256907985919e-09,"linear_regression (continuous/count feature)",-0.807184432176377,0.249276727570846
"X.TPW..SHC1.pSTAT3.Signature",6.22893575547527e-08,1.55017214937748e-06,"linear_regression (continuous/count feature)",-0.563277586178257,0.181207812043565
"X.TPW..Hypoxia.Adenosine.Immune.Cell.Suppression",6.01256870637152e-11,3.69242454673639e-09,"linear_regression (continuous/count feature)",-0.230210098592498,0.253407836580033
"X.TPW..Immunogenic.Cell.Death..ICD.",8.97555811028824e-15,1.78026206132497e-12,"linear_regression (continuous/count feature)",-0.49751657841051,0.336514898188266
"Monocyte.like",4.02829421038952e-17,4.20553915564665e-14,"linear_regression (continuous/count feature)",-0.19146712669615,0.383042175213576
"cDC.like",1.44397915246294e-11,1.07679588226522e-09,"linear_regression (continuous/count feature)",-0.236533876356724,0.267500717838866
"M1",2.37433448374569e-09,1.03283550042938e-07,"linear_regression (continuous/count feature)",-0.214043630258143,0.215927886276254
"M11",3.43606584075457e-06,4.84763883479429e-05,"linear_regression (continuous/count feature)",0.297247419684574,0.136822055927763
"M14",7.77550907006495e-10,3.68983248597628e-08,"linear_regression (continuous/count feature)",-0.16831188770425,0.227487380624108
"M6",2.0084822952895e-13,2.6210693953528e-11,"linear_regression (continuous/count feature)",-0.21861166700165,0.308253685838353
"M7",2.20166719716986e-07,4.89051181669221e-06,"linear_regression (continuous/count feature)",0.184827131559296,0.167438600502603
"RUNX1",6.7858971425291e-05,0.000542103231158154,"linear_regression (continuous/count feature)",-0.0326559190345024,0.102660631640006
