"feature","p_value","q_value","method","beta","r_squared"
"MDFI",4.03919498840246e-08,6.15877389916431e-07,"linear_regression (continuous/count feature)",0.0100367844246024,0.159413239791282
"PRLR",4.6374849121739e-13,2.36511730520869e-11,"linear_regression (continuous/count feature)",-0.0126038338595452,0.260456271213617
"FN1",1.00173725763211e-09,2.82331737611575e-08,"linear_regression (continuous/count feature)",-0.0102731691715037,0.193537239512346
"CDC42BPA",4.03677192196961e-07,4.28057695884105e-06,"linear_regression (continuous/count feature)",0.0107065134712092,0.137557223595895
"PLEKHG4B",6.6608863498255e-06,5.28430317086156e-05,"linear_regression (continuous/count feature)",0.00874427678898961,0.110353699986134
"PIEZO2",3.29149747573065e-07,3.67207687136201e-06,"linear_regression (continuous/count feature)",0.00848767984010441,0.139513250390519
"SCN9A_x",1.22495486313556e-05,9.11060179457071e-05,"linear_regression (continuous/count feature)",0.00877699633586374,0.104364134203872
"CDH2",6.15782090364675e-06,5.03437113572952e-05,"linear_regression (continuous/count feature)",0.00865060474355196,0.111123858227998
"CSPG4",1.1170794299788e-05,8.36637810844264e-05,"linear_regression (continuous/count feature)",-0.00859939626701206,0.10527207664369
"DPP10",1.75644997296094e-05,0.000123760389542182,"linear_regression (continuous/count feature)",0.00741088571468735,0.100809249413754
"CD300E",8.41983791794205e-32,4.50882320505797e-29,"linear_regression (continuous/count feature)",-0.0177574190030178,0.547778215223449
"CES1",2.3529649248858e-07,2.76925871928867e-06,"linear_regression (continuous/count feature)",-0.00899015052533237,0.142722547555094
"AC104809.4",1.58808910702786e-14,1.13389562241789e-12,"linear_regression (continuous/count feature)",-0.0132531027855276,0.288191964373878
"X..Monocytes.in.PB",6.95164061781178e-07,7.09067343016801e-06,"linear_regression (continuous/count feature)",-0.00170255498350121,0.217320258363194
"X.HM..Apoptosis",1.39127729563613e-10,4.80663865685903e-09,"linear_regression (continuous/count feature)",-1.5972793656435,0.211253691393746
"X.HM..Notch.signaling",7.17552448387461e-06,5.60947935929176e-05,"linear_regression (continuous/count feature)",-0.872339463743051,0.109623408927912
"X.HM..PI3K.Akt.mTOR.signaling",8.11510608875688e-08,1.09980746546061e-06,"linear_regression (continuous/count feature)",-3.68637547487964,0.152837253462371
"X.HM..p53.pathway",4.76610996237076e-06,4.01929430684967e-05,"linear_regression (continuous/count feature)",-1.30071905413647,0.113633317944072
"X.HM..KRAS.signaling.up",7.83075906136131e-10,2.32965082075499e-08,"linear_regression (continuous/count feature)",-1.08317027274041,0.195766624253735
"X.IPA..ERK.MAPK.Signaling",7.91849089072556e-07,8.0006639094029e-06,"linear_regression (continuous/count feature)",-2.66568137044137,0.13107586584464
"X.IPA..HMGB1.Signaling",3.06297280993067e-08,5.04683673759345e-07,"linear_regression (continuous/count feature)",-1.5014148898794,0.162009098352526
"X.IPA..ErbB.Signaling",1.95201961535452e-08,3.60450518628394e-07,"linear_regression (continuous/count feature)",-2.17282080043744,0.166221842424744
"X.IPA..PI3K.AKT.Signaling",8.21518181483183e-08,1.09980746546061e-06,"linear_regression (continuous/count feature)",-2.90311362677173,0.152721350712725
